,product,year,month,price,date
2219,"Валидол, 10 таблеток",2025,март,49.08,2025-03-01
2220,"Валидол, 10 таблеток",2025,апрель,49.69,2025-04-01
2221,"Валидол, 10 таблеток",2025,май,48.58,2025-05-01
2222,"Валидол, 10 таблеток",2025,июнь,49.14,2025-06-01
2223,"Валидол, 10 таблеток",2025,июль,49.18,2025-07-01
2224,"Валидол, 10 таблеток",2025,август,48.42,2025-08-01
2225,"Валидол, 10 таблеток",2025,сентябрь,48.53,2025-09-01
2226,"Метамизол натрия (Анальгин отечественный), 10 таблеток",2024,январь,62.95,2024-01-01
2227,"Метамизол натрия (Анальгин отечественный), 10 таблеток",2024,февраль,62.47,2024-02-01
2228,"Метамизол натрия (Анальгин отечественный), 10 таблеток",2024,март,62.46,2024-03-01
2229,"Метамизол натрия (Анальгин отечественный), 10 таблеток",2024,апрель,62.32,2024-04-01
2230,"Метамизол натрия (Анальгин отечественный), 10 таблеток",2024,май,64.12,2024-05-01
2231,"Метамизол натрия (Анальгин отечественный), 10 таблеток",2024,июнь,64.39,2024-06-01
2232,"Метамизол натрия (Анальгин отечественный), 10 таблеток",2024,июль,66.94,2024-07-01
2233,"Метамизол натрия (Анальгин отечественный), 10 таблеток",2024,август,67.97,2024-08-01
2234,"Метамизол натрия (Анальгин отечественный), 10 таблеток",2024,сентябрь,68.05,2024-09-01
2235,"Метамизол натрия (Анальгин отечественный), 10 таблеток",2024,октябрь,68.96,2024-10-01
2236,"Метамизол натрия (Анальгин отечественный), 10 таблеток",2024,ноябрь,72.83,2024-11-01
2237,"Метамизол натрия (Анальгин отечественный), 10 таблеток",2024,декабрь,72.34,2024-12-01
2238,"Метамизол натрия (Анальгин отечественный), 10 таблеток",2025,январь,65.9,2025-01-01
2239,"Метамизол натрия (Анальгин отечественный), 10 таблеток",2025,февраль,64.86,2025-02-01
2240,"Метамизол натрия (Анальгин отечественный), 10 таблеток",2025,март,69.28,2025-03-01
2241,"Метамизол натрия (Анальгин отечественный), 10 таблеток",2025,апрель,69.87,2025-04-01
2242,"Метамизол натрия (Анальгин отечественный), 10 таблеток",2025,май,69.65,2025-05-01
2243,"Метамизол натрия (Анальгин отечественный), 10 таблеток",2025,июнь,68.1,2025-06-01
2244,"Метамизол натрия (Анальгин отечественный), 10 таблеток",2025,июль,66.42,2025-07-01
2245,"Метамизол натрия (Анальгин отечественный), 10 таблеток",2025,август,64.59,2025-08-01
2246,"Метамизол натрия (Анальгин отечественный), 10 таблеток",2025,сентябрь,63.92,2025-09-01
2247,"Эналаприл, 10 таблеток",2024,январь,29.56,2024-01-01
2248,"Эналаприл, 10 таблеток",2024,февраль,30.29,2024-02-01
2249,"Эналаприл, 10 таблеток",2024,март,30.74,2024-03-01
2250,"Эналаприл, 10 таблеток",2024,апрель,31.53,2024-04-01
2251,"Эналаприл, 10 таблеток",2024,май,32.05,2024-05-01
2252,"Эналаприл, 10 таблеток",2024,июнь,32.62,2024-06-01
2253,"Эналаприл, 10 таблеток",2024,июль,32.74,2024-07-01
2254,"Эналаприл, 10 таблеток",2024,август,33.61,2024-08-01
2255,"Эналаприл, 10 таблеток",2024,сентябрь,33.52,2024-09-01
2256,"Эналаприл, 10 таблеток",2024,октябрь,33.81,2024-10-01
2257,"Эналаприл, 10 таблеток",2024,ноябрь,34.67,2024-11-01
2258,"Эналаприл, 10 таблеток",2024,декабрь,33.35,2024-12-01
2259,"Эналаприл, 10 таблеток",2025,январь,32.87,2025-01-01
2260,"Эналаприл, 10 таблеток",2025,февраль,33.44,2025-02-01
2261,"Эналаприл, 10 таблеток",2025,март,33.7,2025-03-01
2262,"Эналаприл, 10 таблеток",2025,апрель,34.12,2025-04-01
2263,"Эналаприл, 10 таблеток",2025,май,34.27,2025-05-01
2264,"Эналаприл, 10 таблеток",2025,июнь,34.54,2025-06-01
2265,"Эналаприл, 10 таблеток",2025,июль,33.11,2025-07-01
2266,"Эналаприл, 10 таблеток",2025,август,33.76,2025-08-01
2267,"Эналаприл, 10 таблеток",2025,сентябрь,34.83,2025-09-01
2268,"Амброксол, 10 таблеток",2024,январь,81.73,2024-01-01
2269,"Амброксол, 10 таблеток",2024,февраль,84.38,2024-02-01
2270,"Амброксол, 10 таблеток",2024,март,81.92,2024-03-01
2271,"Амброксол, 10 таблеток",2024,апрель,83.2,2024-04-01
2272,"Амброксол, 10 таблеток",2024,май,84.61,2024-05-01
2273,"Амброксол, 10 таблеток",2024,июнь,84.83,2024-06-01
2274,"Амброксол, 10 таблеток",2024,июль,84.24,2024-07-01
2275,"Амброксол, 10 таблеток",2024,август,84.29,2024-08-01
2276,"Амброксол, 10 таблеток",2024,сентябрь,83.89,2024-09-01
2277,"Амброксол, 10 таблеток",2024,октябрь,81.13,2024-10-01
2278,"Амброксол, 10 таблеток",2024,ноябрь,82.56,2024-11-01
2279,"Амброксол, 10 таблеток",2024,декабрь,82.79,2024-12-01
2280,"Амброксол, 10 таблеток",2025,январь,80.22,2025-01-01
2281,"Амброксол, 10 таблеток",2025,февраль,79.48,2025-02-01
2282,"Амброксол, 10 таблеток",2025,март,78.84,2025-03-01
2283,"Амброксол, 10 таблеток",2025,апрель,81.06,2025-04-01
2284,"Амброксол, 10 таблеток",2025,май,81.22,2025-05-01
2285,"Амброксол, 10 таблеток",2025,июнь,81.14,2025-06-01
2286,"Амброксол, 10 таблеток",2025,июль,82.64,2025-07-01
2287,"Амброксол, 10 таблеток",2025,август,82.89,2025-08-01
2288,"Амброксол, 10 таблеток",2025,сентябрь,82.83,2025-09-01
2289,"Комбинированные анальгетики, 10 таблеток",2024,январь,132.19,2024-01-01
2290,"Комбинированные анальгетики, 10 таблеток",2024,февраль,131.98,2024-02-01
2291,"Комбинированные анальгетики, 10 таблеток",2024,март,132.15,2024-03-01
2292,"Комбинированные анальгетики, 10 таблеток",2024,апрель,133.77,2024-04-01
2293,"Комбинированные анальгетики, 10 таблеток",2024,май,136.81,2024-05-01
2294,"Комбинированные анальгетики, 10 таблеток",2024,июнь,133.61,2024-06-01
2295,"Комбинированные анальгетики, 10 таблеток",2024,июль,134.45,2024-07-01
2296,"Комбинированные анальгетики, 10 таблеток",2024,август,135.83,2024-08-01
2297,"Комбинированные анальгетики, 10 таблеток",2024,сентябрь,136.13,2024-09-01
2298,"Комбинированные анальгетики, 10 таблеток",2024,октябрь,137.33,2024-10-01
2299,"Комбинированные анальгетики, 10 таблеток",2024,ноябрь,134.58,2024-11-01
2300,"Комбинированные анальгетики, 10 таблеток",2024,декабрь,136.92,2024-12-01
2301,"Винпоцетин, 5 мг, 10 таблеток",2024,январь,24.88,2024-01-01
2302,"Винпоцетин, 5 мг, 10 таблеток",2024,февраль,25.12,2024-02-01
2303,"Винпоцетин, 5 мг, 10 таблеток",2024,март,26.86,2024-03-01
2304,"Винпоцетин, 5 мг, 10 таблеток",2024,апрель,27.14,2024-04-01
2305,"Винпоцетин, 5 мг, 10 таблеток",2024,май,26.38,2024-05-01
2306,"Винпоцетин, 5 мг, 10 таблеток",2024,июнь,26.38,2024-06-01
2307,"Винпоцетин, 5 мг, 10 таблеток",2024,июль,26.66,2024-07-01
2308,"Винпоцетин, 5 мг, 10 таблеток",2024,август,26.8,2024-08-01
2309,"Винпоцетин, 5 мг, 10 таблеток",2024,сентябрь,26.77,2024-09-01
2310,"Винпоцетин, 5 мг, 10 таблеток",2024,октябрь,26.91,2024-10-01
2311,"Винпоцетин, 5 мг, 10 таблеток",2024,ноябрь,26.86,2024-11-01
2312,"Винпоцетин, 5 мг, 10 таблеток",2024,декабрь,26.67,2024-12-01
2313,"Панкреатин, 10 таблеток",2024,январь,44.97,2024-01-01
2314,"Панкреатин, 10 таблеток",2024,февраль,45.26,2024-02-01
2315,"Панкреатин, 10 таблеток",2024,март,44.72,2024-03-01
2316,"Панкреатин, 10 таблеток",2024,апрель,44.94,2024-04-01
2317,"Панкреатин, 10 таблеток",2024,май,44.19,2024-05-01
2318,"Панкреатин, 10 таблеток",2024,июнь,45.13,2024-06-01
2319,"Панкреатин, 10 таблеток",2024,июль,43.37,2024-07-01
2320,"Панкреатин, 10 таблеток",2024,август,43.31,2024-08-01
2321,"Панкреатин, 10 таблеток",2024,сентябрь,43.33,2024-09-01
2322,"Панкреатин, 10 таблеток",2024,октябрь,43.19,2024-10-01
2323,"Панкреатин, 10 таблеток",2024,ноябрь,44.16,2024-11-01
2324,"Панкреатин, 10 таблеток",2024,декабрь,44.67,2024-12-01
2325,"Панкреатин, 10 таблеток",2025,январь,42.12,2025-01-01
2326,"Панкреатин, 10 таблеток",2025,февраль,41.46,2025-02-01
2327,"Панкреатин, 10 таблеток",2025,март,41.54,2025-03-01
2328,"Панкреатин, 10 таблеток",2025,апрель,41.77,2025-04-01
2329,"Панкреатин, 10 таблеток",2025,май,41.48,2025-05-01
2330,"Панкреатин, 10 таблеток",2025,июнь,42.01,2025-06-01
2331,"Панкреатин, 10 таблеток",2025,июль,41.45,2025-07-01
2332,"Панкреатин, 10 таблеток",2025,август,41.19,2025-08-01
2333,"Панкреатин, 10 таблеток",2025,сентябрь,41.52,2025-09-01
2334,"Супрастин, 10 таблеток",2024,январь,78.71,2024-01-01
2335,"Супрастин, 10 таблеток",2024,февраль,78.16,2024-02-01
2336,"Супрастин, 10 таблеток",2024,март,80.37,2024-03-01
2337,"Супрастин, 10 таблеток",2024,апрель,80.77,2024-04-01
2338,"Супрастин, 10 таблеток",2024,май,81.45,2024-05-01
2339,"Супрастин, 10 таблеток",2024,июнь,81.63,2024-06-01
2340,"Супрастин, 10 таблеток",2024,июль,81.74,2024-07-01
